OBJECTID,ZR_ID,ZR_ARTIFIC,ZR_NOMBRE,ZR_SUPERFI,ZR_COMENTA,ZR_FIABILI,ZR_NUM_EXP,DOC_ADJ,N_tx,ID_EXPLOTA,OBJECTID2,USU_ALTA,FEC_ALTA,USU_MODIF,FEC_MODIF,IDPART,CAPA_CAD,Emu_OBJECT,CT_ID,CT_INSTAL,CT_CATEG,GNR_NUM1,GNR_NUM2,GNR_NUM3,GNR_TXT1,GNR_TXT2,GNR_TXT3,COD_MUNI,COD_SIT,ZR_ID_SUMI,ZR_COD_LOC,ZR_SUMINIS,AGIS_Etiqu,ID_AGIS,ID_GA,FEC_RECEP,SHAPE_STAr,SHAPE_STLe,Poligonos
"3704",SV022,N,,0.00000000000,,P,"2011",N,"44","0","6030",jmdelgado,20120112161800.00000000000,fegea,20170313102900.00000000000,"6030",ASIGNAR RANACO,"6030","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,2383.97436523000,578.15153957800,"1"
"3705",SV022,N,,0.00000000000,,P,"2011",N,"44","0","6031",jmdelgado,20120112162000.00000000000,fegea,20170313102900.00000000000,"6031",ASIGNAR RANACO,"6031","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1279.66796875000,229.76989317400,"1"
"3706",SV022,N,,0.00000000000,,P,"2011",N,"44","0","6032",jmdelgado,20120112162200.00000000000,fegea,20170313102900.00000000000,"6032",ASIGNAR RANACO,"6032","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,606.82226562500,177.24413944500,"1"
"3707",SV006,N,,0.00000000000,,P,"2011",N,"44","0","6033",jmdelgado,20120112164200.00000000000,fegea,20170316140500.00000000000,"6033","2185685","6033","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,498.11450195300,90.77983181810,"1"
"3708",SV006,N,,0.00000000000,,P,"2011",N,"44","0","6034",jmdelgado,20120112164300.00000000000,fegea,20170316140900.00000000000,"6034","2185685","6034","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,98.88085937500,45.16456712600,"1"
"3709",SV006,N,,0.00000000000,,P,"2011",N,"44","0","6035",jmdelgado,20120112164400.00000000000,fegea,20170316140900.00000000000,"6035","2185685","6035","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,106.99194335900,45.10925915280,"1"
"3710",SV006,N,,0.00000000000,,P,"2011",N,"44","0","6036",jmdelgado,20120112164400.00000000000,fegea,20170316140900.00000000000,"6036","2185685","6036","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,103.87695312500,44.56447652080,"1"
"3711",SV007,N,,0.00000000000,,P,"2011",N,"44","0","6037",jmdelgado,20120112191000.00000000000,fegea,20170316140900.00000000000,"6037","2185723","6037","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,98.24365234380,46.15096599430,"1"
"3712",,N,,0.00000000000,,P,"2011",N,"44","0","6042",jmdelgado,20120112192800.00000000000,fegea,20170313102900.00000000000,"6042",ASIGNAR RANACO,"6042","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,4081.27905273000,2028.36949045000,"1"
"3713",,,,0.00000000000,,P,"2011",N,"44","0","6044",jmdelgado,20120116111400.00000000000,fegea,20170313102900.00000000000,"6044",ASIGNAR RANACO,"6044","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,398.17700195300,93.02779144420,"1"
"3714",,,,0.00000000000,,P,"2011",N,"44","0","6045",jmdelgado,20120116111400.00000000000,fegea,20170313102900.00000000000,"6045",ASIGNAR RANACO,"6045","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,97.47509765630,89.11229117880,"1"
"3715",,,,0.00000000000,,P,"2011",N,"44","0","6046",jmdelgado,20120116111500.00000000000,fegea,20170313102900.00000000000,"6046",ASIGNAR RANACO,"6046","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,419.53271484400,97.03931940550,"1"
"3716",,,,0.00000000000,,P,"2011",N,"44","0","6047",jmdelgado,20120116111600.00000000000,fegea,20170313102900.00000000000,"6047",ASIGNAR RANACO,"6047","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1161.75952148000,1059.28678961000,"1"
"3717",,,,0.00000000000,,P,"2011",N,"44","0","6048",jmdelgado,20120116112100.00000000000,fegea,20170313102900.00000000000,"6048",ASIGNAR RANACO,"6048","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,2061.28344727000,160.98505357700,"1"
"3718",,,,0.00000000000,,P,"2011",N,"44","0","6050",jmdelgado,20120116113200.00000000000,fegea,20170313102900.00000000000,"6050",ASIGNAR RANACO,"6050","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,777.81347656300,587.17039852300,"1"
"3719",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6052",jmdelgado,20120117083900.00000000000,fegea,20170316140800.00000000000,"6052","2184469","6052","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,96.99951171880,57.02359103880,"1"
"3720",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6053",jmdelgado,20120117084000.00000000000,fegea,20170316140800.00000000000,"6053","2184469","6053","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,65.24365234380,36.44859513250,"1"
"3721",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6054",jmdelgado,20120117084100.00000000000,fegea,20170316140500.00000000000,"6054","2184469","6054","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,63.41967773440,35.99637508950,"1"
"3722",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6055",jmdelgado,20120117084300.00000000000,fegea,20170316140500.00000000000,"6055","2184469","6055","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,56.05517578130,33.20483090620,"1"
"3723",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6056",jmdelgado,20120117084400.00000000000,fegea,20170316140500.00000000000,"6056","2184469","6056","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,66.27856445310,37.36508853190,"1"
"3724",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6057",jmdelgado,20120117090100.00000000000,fegea,20170316140900.00000000000,"6057","2184469","6057","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,60.01708984380,83.44396681580,"1"
"3725",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6058",jmdelgado,20120117101400.00000000000,fegea,20170316140900.00000000000,"6058","2184469","6058","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,104.96215820300,125.52282014900,"1"
"3726",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6059",jmdelgado,20120117101700.00000000000,fegea,20170316140900.00000000000,"6059","2184469","6059","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,303.65869140600,107.07760951800,"1"
"3727",LL004,N,,0.00000000000,,P,"2011",N,"28","0","6061",jmdelgado,20120117103000.00000000000,fegea,20170316140200.00000000000,"6061","2184469","6061","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1351.51904297000,505.60775092200,"1"
"3728",,N,,0.00000000000,,P,"2011",N,"0","0","6066",jmdelgado,20120119182800.00000000000,fegea,20201009084400.00000000000,"6066",MURCIA_CASCO,"6066","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,410.34375000000,86.52644822040,"1"
"3729",,N,,0.00000000000,,P,"2011",N,"0","0","6067",jmdelgado,20120119182900.00000000000,fegea,20201009084400.00000000000,"6067",MURCIA_CASCO,"6067","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,72.24780273440,37.37749002560,"1"
"3730",,N,,0.00000000000,,P,"2011",N,"0","0","6068",jmdelgado,20120119183000.00000000000,fegea,20201009084400.00000000000,"6068",MURCIA_CASCO,"6068","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,113.87866210900,42.63719006580,"1"
"3731",,N,,0.00000000000,,P,"2011",N,"0","0","6069",jmdelgado,20120119183100.00000000000,fegea,20201009084400.00000000000,"6069",MURCIA_CASCO,"6069","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,64.52978515630,37.84348806530,"1"
"3732",,N,,0.00000000000,,P,"2011",N,"0","0","6070",jmdelgado,20120119183200.00000000000,fegea,20201009084400.00000000000,"6070",MURCIA_CASCO,"6070","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,281.77685546900,89.76763604420,"1"
"3733",,N,,0.00000000000,,P,"2011",N,"57","0","6071",jmdelgado,20120119183300.00000000000,fegea,20201009084400.00000000000,"6071",MURCIA_CASCO,"6071","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,635.43750000000,110.99544919500,"1"
"3734",PÑ002,N,,0.00000000000,,P,"2011",N,"57","0","6072",jmdelgado,20120119192800.00000000000,fegea,20170316140500.00000000000,"6072","2186827","6072","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,890.22021484400,169.55354975500,"1"
"3735",PÑ002,N,,0.00000000000,,P,"2011",N,"57","0","6073",jmdelgado,20120119193000.00000000000,fegea,20170316140900.00000000000,"6073","2186827","6073","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,3328.97778320000,531.48748142500,"1"
"3736",PÑ002,N,,0.00000000000,,P,"2011",N,"57","0","6074",jmdelgado,20120119193100.00000000000,fegea,20170316140900.00000000000,"6074","2186827","6074","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1122.56958008000,142.92549869600,"1"
"3770",,N,,0.00000000000,,P,"2011",N,"55","0","6134",jmdelgado,20120125130900.00000000000,fegea,20170316135500.00000000000,"6134","2211787","6134","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,127.34423828100,45.78525374860,"1"
"3771",,N,,0.00000000000,,P,"2011",N,"55","0","6135",jmdelgado,20120125131000.00000000000,fegea,20170316135500.00000000000,"6135","2211787","6135","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,153.64550781300,43.98144985460,"1"
"3772",,N,,0.00000000000,,P,"2011",N,"55","0","6136",jmdelgado,20120125131200.00000000000,fegea,20170316135500.00000000000,"6136","2211787","6136","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,166.70043945300,50.86390463640,"1"
"3773",,N,,0.00000000000,,P,"2011",N,"55","0","6137",jmdelgado,20120125131300.00000000000,fegea,20170316135500.00000000000,"6137","2211787","6137","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,100.80541992200,41.98170148770,"1"
"3774",,N,,0.00000000000,,P,"2011",N,"55","0","6138",jmdelgado,20120125131400.00000000000,fegea,20170316135500.00000000000,"6138","2211787","6138","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,177.07055664100,79.57005056940,"1"
"3775",,N,,0.00000000000,,P,"2011",N,"55","0","6139",jmdelgado,20120125131500.00000000000,fegea,20170316135500.00000000000,"6139","2211787","6139","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,135.41406250000,55.57790653970,"1"
"3776",,N,,0.00000000000,,P,"2011",N,"55","0","6140",jmdelgado,20120125131700.00000000000,fegea,20170316135500.00000000000,"6140","2211787","6140","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,5488.07250977000,771.31398394600,"1"
"3777",,N,,0.00000000000,,P,"2011",N,"55","0","6141",jmdelgado,20120125131900.00000000000,fegea,20170316135500.00000000000,"6141","2211787","6141","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,237.65356445300,58.56361982320,"1"
"3778",,N,,0.00000000000,,P,"2011",N,"55","0","6142",jmdelgado,20120125132000.00000000000,fegea,20170316135500.00000000000,"6142","2211787","6142","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,234.27709960900,58.18868497850,"1"
"3779",,N,,0.00000000000,,P,"2011",N,"55","0","6143",jmdelgado,20120125132300.00000000000,fegea,20170316135600.00000000000,"6143","2211787","6143","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,5671.65502930000,795.09322980600,"1"
"3780",,N,,0.00000000000,,P,"2011",N,"55","0","6144",jmdelgado,20120125132500.00000000000,fegea,20170316135600.00000000000,"6144","2211787","6144","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,234.42480468800,58.19349957470,"1"
"3781",,N,,0.00000000000,,P,"2011",N,"43","0","6145",jmdelgado,20120125132600.00000000000,fegea,20170316135600.00000000000,"6145","2211787","6145","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,235.46679687500,58.31815035770,"1"
"3782",,N,,0.00000000000,,P,"2011",N,"43","0","6146",jmdelgado,20120125133000.00000000000,fegea,20170316135600.00000000000,"6146","2211787","6146","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,5733.51708984000,794.87672748500,"1"
"3783",,N,,0.00000000000,,P,"2011",N,"43","0","6147",jmdelgado,20120125133100.00000000000,fegea,20170316135600.00000000000,"6147","2211787","6147","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,233.84082031300,58.13198735380,"1"
"3784",ÑO002,N,,0.00000000000,,P,"2011",N,"32","0","6148",jgilg,20120125153400.00000000000,fegea,20170316140200.00000000000,"6148","2184655","6148","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,101.07788085900,53.72575010600,"1"
"3785",ÑO002,N,,0.00000000000,,P,"2011",N,"32","0","6149",jgilg,20120125153400.00000000000,fegea,20170316140200.00000000000,"6149","2184655","6149","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,10.55615234380,14.14686601470,"1"
"3786",ÑO002,N,,0.00000000000,,P,"2011",N,"32","0","6150",jgilg,20120125153500.00000000000,fegea,20170316140200.00000000000,"6150","2184655","6150","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,67.40478515630,42.37783756970,"1"
"3787",ÑO002,N,,0.00000000000,,P,"2011",N,"32","0","6151",jgilg,20120125153500.00000000000,fegea,20170316140200.00000000000,"6151","2184655","6151","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,85.55175781250,50.91742720860,"1"
"3789",ÑO012,N,,0.00000000000,,P,"2011",N,"32","0","6154",jgilg,20120125160000.00000000000,fegea,20170316140800.00000000000,"6154","2184653","6154","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,191.49121093800,117.18112488700,"1"
"3790",ÑO012,N,,0.00000000000,,P,"2011",N,"32","0","6155",jgilg,20120125160100.00000000000,fegea,20170316140800.00000000000,"6155","2184653","6155","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,206.47485351600,87.41920493250,"1"
"3791",ÑO012,N,,0.00000000000,,P,"2011",N,"32","0","6156",jgilg,20120125160200.00000000000,fegea,20170316140800.00000000000,"6156","2184653","6156","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,652.52758789100,141.60309462300,"1"
"3797",ÑO003,N,,0.00000000000,,P,"2011",N,"32","0","6162",jgilg,20120125162400.00000000000,fegea,20170316140800.00000000000,"6162","2184628","6162","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,272.49877929700,81.22262007510,"1"
"3798",ÑO003,N,,0.00000000000,,P,"2011",N,"32","0","6163",jgilg,20120125162500.00000000000,fegea,20170316140500.00000000000,"6163","2184628","6163","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,255.58105468800,91.11229009610,"1"
"3799",,N,,0.00000000000,,P,"2011",N,"25","0","6170",jgilg,20120125171400.00000000000,fegea,20170316140500.00000000000,"6170","2184318","6170","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,44.11694335940,36.24344317460,"1"
"3800",,N,,0.00000000000,,P,"2011",N,"25","0","6171",jgilg,20120125171400.00000000000,fegea,20170316140500.00000000000,"6171","2184318","6171","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,30.57104492190,31.51869093430,"1"
"3801",JV003,N,,0.00000000000,,P,"2011",N,"25","0","6172",jgilg,20120125173800.00000000000,fegea,20170316140500.00000000000,"6172","2184323","6172","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,19.97705078130,34.37251329070,"1"
"3802",JV003,N,,0.00000000000,,P,"2011",N,"25","0","6173",jgilg,20120125173800.00000000000,fegea,20170316140500.00000000000,"6173","2184323","6173","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1.24951171875,5.08011577756,"1"
"3803",JV003,N,,0.00000000000,,P,"2011",N,"25","0","6174",jgilg,20120125173800.00000000000,fegea,20170316140500.00000000000,"6174","2184323","6174","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1.00683593750,4.84105827695,"1"
"3804",JV003,N,,0.00000000000,,P,"2011",N,"25","0","6175",jgilg,20120125173800.00000000000,fegea,20170316140500.00000000000,"6175","2184323","6175","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1.25585937500,5.30902424962,"1"
"3805",JV003,N,,0.00000000000,,P,"2011",N,"25","0","6176",jgilg,20120125173900.00000000000,fegea,20170316140500.00000000000,"6176","2184323","6176","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,1.24047851563,5.26385576426,"1"
"3806",JV009,N,,0.00000000000,,I,"2011",N,"25","0","6177",jgilg,20120125175100.00000000000,fegea,20170316140500.00000000000,"6177","2208786","6177","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,64.33666992190,39.58236887230,"1"
"3807",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6178",jgilg,20120125175200.00000000000,fegea,20170316140500.00000000000,"6178","2208786","6178","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,50.59277343750,28.99555569240,"1"
"3808",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6179",jgilg,20120125175500.00000000000,fegea,20170316140200.00000000000,"6179","2208786","6179","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,233.17578125000,115.44346023500,"1"
"3809",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6181",jgilg,20120125175800.00000000000,fegea,20170316140200.00000000000,"6181","2208786","6181","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,71.27099609380,34.29280145690,"1"
"3810",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6182",jgilg,20120125175800.00000000000,fegea,20170316140800.00000000000,"6182","2208786","6182","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,18.59252929690,17.56992677500,"1"
"3811",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6183",jgilg,20120125175900.00000000000,fegea,20170316140800.00000000000,"6183","2208786","6183","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,113.29687500000,45.39214736440,"1"
"3812",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6184",jgilg,20120125175900.00000000000,fegea,20170316140800.00000000000,"6184","2208786","6184","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,36.83544921880,28.03839148570,"1"
"3813",JV009,N,,0.00000000000,,P,"2011",N,"25","0","6185",jgilg,20120125180000.00000000000,fegea,20170316140800.00000000000,"6185","2208786","6185","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,95.34448242190,58.18689750170,"1"
"3825",CO004,N,,0.00000000000,,P,"2011",N,"15","0","6220",jmdelgado,20120126164800.00000000000,fegea,20170316135500.00000000000,"6220","2213193","6220","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,334.45141601600,72.83011052830,"1"
"3826",CO004,N,,0.00000000000,,P,"2011",N,"15","0","6221",jmdelgado,20120126164900.00000000000,fegea,20170316135500.00000000000,"6221","2213193","6221","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,165.33374023400,99.24684861240,"1"
"3827",CO004,N,,0.00000000000,,P,"2011",N,"15","0","6222",jmdelgado,20120126165000.00000000000,fegea,20170316135600.00000000000,"6222","2213193","6222","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,317.44384765600,87.47361418160,"1"
